video_name,time,OCR
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,160.0,"What is Law?,Ethics & morality,Law - enforceable,Interconnections"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,165.0,"What is Law?,Ethics & morality,Law - enforceable,Interconnections"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,170.0,"What is Law?,Ethics & morality,Law - enforceable,Interconnections"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,175.0,"What is Law?,Ethics & morality,Law - enforceable,Interconnections"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,180.0,"What is Law?,66 Almost everything we do has a set of rules. There are,rules for games, for social clubs, for sports and for,the workplace. Rules of morality and custom tell us,what we should and should not do.,Department of Justice,Canada"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,185.0,"What is Law?,66 Almost everything we do has a set of rules. There are,rules for games, for social clubs, for sports and for,the workplace. Rules of morality and custom tell us,what we should and should not do.,Department of Justice, Canada"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,190.0,"What is Law?,66 Almost everything we do has a set of rules. There are,rules for games, for social clubs, for sports and for,the workplace. Rules of morality and custom tell us,what we should and should not do.,Department of Justice , Canada"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,195.0,"What is Law?,66 Almost everything we do has a set of rules. There are,rules for games, for social clubs, for sports and for,the workplace. Rules of morality and custom tell us,what we should and should not do.,Department of Justice , Canada"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,200.0,"What is Law?,Rules made by government are called 'laws. Laws are,meant to control or change our behaviour and,,unlike rules of morality, they are enforced by the,courts. If you break a law -whether you like that law,or not - you may have to pay a fine, pay for the,damage you have done, or go to jail.,Departmentof Justice,Canada"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,205.0,"What is Law?, Rules made by government are called 'laws' Laws are,meant to control or change our behaviour and,,unlike rules of morality, they are enforced by the,courts. If you break a law - whether you like that law,or not - you may have to pay a fine, pay for the,damage you have done, or go to jail.,Department of Justice, Canada"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,210.0,"What is Law?, Rules made by government are called 'laws' Laws are,meant to control or change our behaviour and,,unlike rules of morality, they are enforced by the,courts. If you break a law - whether you like that law,or not - you may have to pay a fine, pay for the,damage you have done, or go to jail.,Department of Justice, Canada"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,215.0,"What is Law?, Rules made by government are called 'laws' Laws are,meant to control or change our behaviour and,,unlike rules of morality, they are enforced by the,courts. If you break a law - whether you like that law,or not - you may have to pay a fine, pay for the,damage you have done, or go to jail.,Department of Justice, Canada"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,220.0,"What is Law?, Rules made by government are called 'laws' Laws are,meant to control or change our behaviour and,,unlike rules of morality, they are enforced by the,courts. If you break a law - whether you like that law,or not - you may have to pay a fine, pay for the,damage you have done, or go to jail.,Department of Justice, Canada"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,225.0,"What is Law?, Rules made by government are called 'laws' Laws are,meant to control or change our behaviour and,,unlike rules of morality, they are enforced by the,courts. If you break a law - whether you like that law,or not - you may have to pay a fine, pay for the,damage you have done, or go to jail.,Department of Justice, Canada"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,230.0,"What is Law?, Rules made by government are called 'laws' Laws are,meant to control or change our behaviour and,,unlike rules of morality, they are enforced by the,courts. If you break a law - whether you like that law,or not - you may have to pay a fine, pay for the,damage you have done, or go to jail.,Department of Justice, Canada"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,235.0,"What is Law?, Rules made by government are called 'laws' Laws are,meant to control or change our behaviour and,,unlike rules of morality, they are enforced by the,courts. If you break a law - whether you like that law,or not - you may have to pay a fine, pay for the,damage you have done, or go to jail.,Department of Justice, Canada"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,240.0,Characteristics of Law
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,245.0,Characteristics of Law
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,250.0,Characteristics of Law
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,255.0,Characteristics of Law
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,260.0,Characteristics of Law
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,265.0,"Characteristics of Law,Generality"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,270.0,"Characteristics of Law,Generality"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,275.0,"Characteristics of Law,Generality"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,280.0,"Characteristics of Law,Generality,Stability"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,285.0,"Characteristics of Law,Generality,Stability"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,290.0,"Characteristics of Law,Generality,Stability,Prospectivity"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,295.0,"Characteristics of Law,Generality,Stability,Prospectivity,Promulgation"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,300.0,"Characteristics of Law,Generality,Stability,Prospectivity,Promulgation"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,305.0,"Characteristics of Law,Generality,Clarity,Stability,Prospectivity,Promulgation"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,310.0,"Characteristics of Law,Generality,Clarity,Stability,Non-contradiction,Prospectivity,Promulgation"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,315.0,"Characteristics of Law,Generality,Clarity,Stability,Non-contradiction,Prospectivity,Promulgation"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,320.0,"Characteristics of Law,Generality,Clarity,Stability,Non-contradiction,Prospectivity,Congruence,Promulgation"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,325.0,"Characteristics of Law,Generality,Clarity,Stability,Non-contradiction,Prospectivity,Congruence,Promulgation,Possibility"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,330.0,"Characteristics of Law,Generality,Clarity,Stability,Non-contradiction,Prospectivity,Congruence,Promulgation,Possibility"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,335.0,"Characteristics of Law,Generality,Clarity,Stability,Non-contradiction,Prospectivity,Congruence,Promulgation,Possibility"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,340.0,"Characteristics of Law,Generality,Clarity,Stability,Non-contradiction,Prospectivity,Congruence,Promulgation,Possibility"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,345.0,"Characteristics of Law,Generality,Clarity,Stability,Non-contradiction,Prospectivity,Congruence,Promulgation,Possibility"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,350.0,"Characteristics of Law,IBLI,Business Law Institute"
What is Law About_ Exploring the Definition of Law vs Ethics and Morality,352.26666666666665,
